Product_ID,Product_Name,Category,Base_Price,Demand_Elasticity,Seasonal_Factor,Competitor_Price,Inventory_Level,Customer_Rating,Green_Certification
P1417,Reusable Water Bottle,Personal Care,59.43,-0.95,1.46,61.56,618,4.6,0
P1418,Bamboo Toothbrush,Electronics,50.98,-0.89,1.36,106.51,513,4.7,1
P1419,Recycled Paper Planner,Household,98.22,-0.62,0.93,45.67,964,3.9,0
P1420,Recycled Paper Planner,Personal Care,43,-0.53,1.45,119.27,648,3.1,1
P1421,Eco-Friendly Notebook,Electronics,53.04,-0.92,1.48,32.11,155,4.8,0
P1422,Biodegradable Phone Case,Stationery,14.06,-0.59,1.15,9.15,422,4.8,0
P1423,Eco-Friendly Notebook,Household,20.58,-1.45,1.05,39.27,500,4,1
P1424,Reusable Water Bottle,Household,29.13,-0.66,1.41,73.63,383,3.9,1
P1425,Eco-Friendly Notebook,Clothing,16.1,-1.25,0.86,107.72,542,3.7,0
P1426,Reusable Water Bottle,Household,83.17,-1.01,0.98,75.13,298,4.8,0
P1427,Compostable Trash Bags,Household,71.09,-1.09,1.16,108.37,642,3.6,0
P1428,Recycled Paper Planner,Electronics,57.17,-0.97,0.87,97.76,562,4.5,0
P1429,Eco-Friendly Notebook,Household,17.57,-0.62,0.93,76.93,691,4.7,0
P1430,Organic Cotton T-Shirt,Stationery,76.19,-0.86,0.83,32.19,935,4.2,0
P1431,Solar-Powered Lantern,Stationery,59.54,-0.86,1.29,97.21,410,3.6,1
P1432,Biodegradable Phone Case,Clothing,5.92,-1.2,0.9,96.39,580,3.8,1
P1433,Solar Charger,Household,28.73,-1.42,1.31,75.24,881,3.9,1
P1434,Biodegradable Phone Case,Clothing,70.41,-0.93,1.5,32.61,984,4.2,0
P1435,Reusable Water Bottle,Stationery,79.35,-1.04,1.08,115.74,192,3.6,0
P1436,Solar-Powered Lantern,Household,66.12,-0.98,0.96,8.49,167,3,1
P1437,Organic Cotton T-Shirt,Personal Care,74.58,-1.47,1.27,90.21,940,3.4,1
P1438,Recycled Paper Planner,Household,75,-0.69,0.93,43.05,508,4.5,0
P1439,Eco-Friendly Notebook,Stationery,97.7,-0.71,1.1,5.87,233,3.7,0
P1440,Reusable Water Bottle,Clothing,39,-0.56,1.2,72.21,495,4.8,1
P1441,Solar-Powered Lantern,Clothing,49.26,-1.46,1.23,104.07,415,3.2,1
P1442,Bamboo Toothbrush,Electronics,83.39,-0.88,0.89,98,62,3.4,1
P1443,Eco-Friendly Notebook,Clothing,14.27,-0.95,1.04,83.11,354,4.8,0
P1444,Compostable Trash Bags,Personal Care,61.02,-0.78,1.27,46.13,124,4.8,1
P1445,Organic Wool Socks,Personal Care,94.58,-0.79,1.15,62.54,325,4.6,1
P1446,Bamboo Toothbrush,Electronics,76.59,-1.13,1.45,41.03,671,3.3,1
P1447,Biodegradable Phone Case,Stationery,31.08,-0.73,1.43,92.92,681,3.2,0
P1448,Solar Charger,Stationery,73.77,-1.22,1.29,28.19,560,4.4,0
P1449,Solar Charger,Stationery,9.42,-0.94,1.25,113.19,759,3.6,1
P1450,Organic Cotton T-Shirt,Household,17.95,-0.63,0.85,108.17,286,4.3,1
P1451,Compostable Trash Bags,Personal Care,92.57,-0.99,1.05,44.63,907,3.8,0
P1452,Solar-Powered Lantern,Electronics,84.87,-0.57,1.38,20.76,435,3,1
P1453,Recycled Paper Planner,Household,27.31,-0.78,1.07,20.17,464,3.8,0
P1454,Recycled Paper Planner,Personal Care,76.45,-1.12,1.37,110.09,495,3.2,0
P1455,Compostable Trash Bags,Clothing,10.87,-1.26,0.89,22.96,202,4.3,1
P1456,Reusable Water Bottle,Household,76.59,-1.49,0.92,110.35,758,3.9,0
P1457,Recycled Paper Planner,Household,50.61,-1.15,1.25,71.01,73,3.5,1
P1458,Reusable Water Bottle,Household,24.48,-0.77,1.39,92.83,511,4.1,1
P1459,Organic Wool Socks,Personal Care,53.94,-0.52,1.22,115.44,376,3.8,0
P1460,Recycled Paper Planner,Electronics,75.18,-1.3,0.99,109.17,863,3.1,1
P1461,Reusable Water Bottle,Clothing,79.31,-1.04,1.21,17.41,765,3.8,1
P1462,Reusable Water Bottle,Clothing,36.94,-1.21,1.31,91.38,636,3.8,0
P1463,Solar-Powered Lantern,Stationery,52.85,-0.58,1.31,113.56,229,4,1
P1464,Solar Charger,Clothing,45.85,-0.95,1.43,58.95,645,4.6,1
P1465,Organic Wool Socks,Electronics,83.93,-0.68,0.92,92.72,950,4.4,1
P1466,Biodegradable Phone Case,Household,86.45,-1.12,0.82,22.73,62,4.2,1
P1467,Bamboo Toothbrush,Household,95.39,-1.32,0.96,97.91,356,3.4,1
P1468,Eco-Friendly Notebook,Clothing,10.78,-1.1,1.16,55.44,511,4.4,1
P1469,Organic Cotton T-Shirt,Stationery,30.98,-1.31,1.06,22.34,593,4.9,1
P1470,Organic Wool Socks,Electronics,35.94,-0.94,0.81,74.76,146,4.3,1
P1471,Biodegradable Phone Case,Personal Care,31.05,-1.14,1.22,31.92,477,4,1
P1472,Organic Wool Socks,Household,75.28,-1.09,1.32,99.79,872,4.5,1
P1473,Organic Wool Socks,Stationery,41.6,-1.02,1.24,6.65,358,3.3,0
P1474,Solar-Powered Lantern,Clothing,79.39,-1.46,0.87,22.12,660,3.2,0
P1475,Organic Wool Socks,Clothing,86.76,-0.95,1.11,84.85,265,3.9,0
P1476,Organic Wool Socks,Stationery,22.69,-0.63,1.19,41.35,876,3.2,0
P1477,Biodegradable Phone Case,Stationery,91.28,-1.16,0.81,35.48,995,4.2,1
P1478,Recycled Paper Planner,Household,17.87,-0.94,1.28,75.61,438,4,1
P1479,Bamboo Toothbrush,Electronics,62.85,-0.7,1.27,56.78,466,3.8,1
P1480,Organic Wool Socks,Clothing,86.1,-1.48,1.29,107.1,233,3.2,0
P1481,Organic Wool Socks,Clothing,55.43,-1.31,0.93,103.87,517,4.6,1
P1482,Recycled Paper Planner,Electronics,8.94,-0.56,1.05,39.69,289,3.1,0
P1483,Biodegradable Phone Case,Stationery,54.64,-0.92,1.17,27.43,501,4.4,0
P1484,Solar-Powered Lantern,Household,52.29,-0.67,1.23,114.72,822,3.9,0
P1485,Eco-Friendly Notebook,Stationery,45.63,-1.01,1.28,19.38,939,4.3,1
P1486,Solar-Powered Lantern,Household,78.05,-1.14,1.08,46.73,227,3.7,0
P1487,Solar-Powered Lantern,Clothing,45.49,-1.09,1.18,58.37,616,4.8,0
P1488,Bamboo Toothbrush,Personal Care,94.45,-0.98,0.9,26.97,623,3.7,1
P1489,Bamboo Toothbrush,Household,88.24,-1.04,1.43,104.53,784,3.3,0
P1490,Reusable Water Bottle,Electronics,41.35,-1.3,1.13,33.22,216,3.9,0
P1491,Reusable Water Bottle,Clothing,47.61,-0.92,0.92,91.98,373,3.7,1
P1492,Bamboo Toothbrush,Clothing,26.98,-0.73,1.3,16.82,432,3.9,0
P1493,Compostable Trash Bags,Clothing,18.5,-0.85,0.82,76.85,124,4.3,1
P1494,Compostable Trash Bags,Electronics,32.76,-0.92,1.34,50.04,846,3.2,1
P1495,Bamboo Toothbrush,Clothing,34.25,-1.46,1.31,49.95,125,5,0
P1496,Solar-Powered Lantern,Clothing,56.51,-0.64,0.88,29.76,878,3.9,1
P1497,Bamboo Toothbrush,Household,69.41,-1.47,0.99,29.62,896,4.7,1
P1498,Eco-Friendly Notebook,Personal Care,94.58,-1.37,1.09,59.51,373,3.4,0
P1499,Solar-Powered Lantern,Household,51.14,-0.72,0.82,91.56,303,3.4,1
P1500,Solar Charger,Stationery,79.31,-0.73,1.14,40.66,489,5,0
P1501,Eco-Friendly Notebook,Electronics,58.45,-1.19,1.08,30.75,861,4.9,1
P1502,Organic Wool Socks,Electronics,82.85,-0.57,1.14,9.73,243,3.5,0
P1503,Solar Charger,Personal Care,52.32,-1.22,1.21,89.8,463,3.7,0
P1504,Biodegradable Phone Case,Stationery,66.11,-0.74,1.15,108.94,358,4.8,0
P1505,Organic Wool Socks,Household,76.88,-1.16,1.2,109.49,420,4.6,1
P1506,Bamboo Toothbrush,Personal Care,16.52,-0.53,1.06,88.76,772,4.1,0
P1507,Bamboo Toothbrush,Electronics,85.73,-1.09,1.24,87.18,411,3.5,0
P1508,Organic Wool Socks,Stationery,26.72,-0.86,1.3,21.38,106,3.4,1
P1509,Eco-Friendly Notebook,Stationery,27.93,-1.12,0.84,54.78,716,4.7,0
P1510,Solar Charger,Electronics,78.33,-0.82,1.31,101.84,777,4.7,1
P1511,Solar-Powered Lantern,Stationery,9.74,-0.86,1.43,111.57,639,4.6,1
P1512,Organic Cotton T-Shirt,Clothing,74.06,-1.11,1.07,72.02,229,3.6,0
P1513,Biodegradable Phone Case,Electronics,41.45,-0.83,0.87,88.03,783,3.5,1
P1514,Organic Cotton T-Shirt,Stationery,47.08,-1.25,1.14,107.56,236,3.7,0
P1515,Recycled Paper Planner,Household,17.9,-1.08,1.16,21.72,720,4.5,1
P1516,Biodegradable Phone Case,Clothing,50.79,-1.08,1.22,26.47,704,4.8,1
P1517,Bamboo Toothbrush,Stationery,65.5,-0.88,0.93,95.81,134,3,0
P1518,Eco-Friendly Notebook,Stationery,13.75,-1.07,1.21,62.16,187,3.5,0
P1519,Eco-Friendly Notebook,Electronics,7.38,-1.05,1.04,64.78,202,4.2,0
P1520,Solar Charger,Clothing,39.59,-1.12,1.32,60.42,67,4.9,1
P1521,Organic Cotton T-Shirt,Stationery,21.86,-0.52,1.04,90.78,334,3.5,0
P1522,Organic Wool Socks,Personal Care,82.33,-0.6,1.1,67.53,551,3,1
P1523,Biodegradable Phone Case,Clothing,30.27,-1.38,0.9,111.11,749,4.1,1
P1524,Solar-Powered Lantern,Stationery,13.48,-1.2,0.92,96.43,143,4.7,1
P1525,Recycled Paper Planner,Clothing,61.78,-1.28,1.32,61.02,737,3.4,1
P1526,Recycled Paper Planner,Personal Care,25.56,-1.38,0.81,110.79,512,4.2,0
P1527,Recycled Paper Planner,Household,15.56,-1.05,0.98,84.09,824,3,0
P1528,Organic Wool Socks,Stationery,31.07,-0.77,1.18,107.59,115,3.7,0
P1529,Eco-Friendly Notebook,Clothing,89.37,-1.07,1.42,76.48,835,3.3,1
P1530,Recycled Paper Planner,Household,16.67,-1.28,1.29,21.27,912,4.4,0
P1531,Solar Charger,Clothing,35.97,-0.85,1.32,66.2,894,3.1,1
P1532,Organic Cotton T-Shirt,Stationery,49.62,-0.74,1.48,18.98,525,4.7,0
P1533,Reusable Water Bottle,Personal Care,76.63,-0.57,1.09,56.59,952,4.6,0
P1534,Solar Charger,Electronics,70.78,-1.26,0.8,54.03,800,4.8,1
P1535,Eco-Friendly Notebook,Electronics,5.1,-0.99,1.2,9.58,864,3.6,1
P1536,Reusable Water Bottle,Stationery,87.63,-0.73,1.37,24.57,855,4.1,0
P1537,Bamboo Toothbrush,Stationery,70.17,-0.82,1.43,56.35,960,3.3,0
P1538,Solar-Powered Lantern,Clothing,47.24,-1.2,1.19,45.15,724,4.6,1
P1539,Biodegradable Phone Case,Electronics,64.81,-0.65,1.15,25.75,897,4,0
P1540,Eco-Friendly Notebook,Household,8.38,-1.28,1.15,20.68,514,3.3,1
P1541,Bamboo Toothbrush,Stationery,67.4,-0.68,0.85,49.61,405,4.8,1
P1542,Solar Charger,Clothing,8.7,-1.3,0.92,101.91,597,3.3,1
P1543,Organic Cotton T-Shirt,Electronics,31.94,-1.37,0.85,47.98,801,3.7,0
P1544,Biodegradable Phone Case,Personal Care,10.38,-1.16,0.88,18.67,229,3.2,0
P1545,Compostable Trash Bags,Household,43.99,-0.65,1.02,108.03,631,3.5,1
P1546,Organic Wool Socks,Household,21.17,-0.67,1.45,54.36,389,4.4,0
P1547,Organic Cotton T-Shirt,Clothing,92,-1.43,1.25,75.42,847,3.2,1
P1548,Organic Wool Socks,Household,35.52,-0.74,1.47,48.97,910,4,0
P1549,Organic Cotton T-Shirt,Stationery,8.56,-1.3,1.11,33.13,730,4.6,1
P1550,Solar Charger,Electronics,54.01,-0.65,1.11,28.9,744,3.2,1
P1551,Organic Cotton T-Shirt,Electronics,15.91,-1.03,1.31,69.99,291,3.1,1
P1552,Compostable Trash Bags,Stationery,12.78,-1.08,1.2,12.63,923,3.9,1
P1553,Organic Wool Socks,Stationery,71.96,-1.02,1.43,59.84,111,4.8,0
P1554,Compostable Trash Bags,Stationery,41.87,-1.11,1.48,59,206,4.8,1
P1555,Reusable Water Bottle,Electronics,44.6,-1.37,1.13,23.68,538,3.4,1
P1556,Bamboo Toothbrush,Clothing,80.55,-1.42,1,5.49,163,4.5,1
P1557,Reusable Water Bottle,Personal Care,8.87,-0.61,1.19,88.97,366,4.1,0
P1558,Solar Charger,Household,88.61,-1.11,0.89,39.54,174,4.6,0
P1559,Organic Wool Socks,Household,10.54,-0.76,1.15,39.66,134,4.3,0
P1560,Solar-Powered Lantern,Electronics,42.53,-0.98,0.91,119.77,667,3.3,1
P1561,Organic Wool Socks,Clothing,14.77,-1.47,1.47,60.55,129,3.2,1
P1562,Recycled Paper Planner,Clothing,36.95,-0.77,1.39,37.69,168,3.7,0
P1563,Organic Cotton T-Shirt,Electronics,66.52,-1.43,0.98,102.14,953,4,1
P1564,Biodegradable Phone Case,Household,25.24,-1.35,0.97,83.31,85,4.7,1
P1565,Recycled Paper Planner,Stationery,28.08,-1.41,1.17,52.97,610,3.2,0
P1566,Bamboo Toothbrush,Personal Care,37.12,-1.13,0.97,98.69,448,3.5,0
P1567,Solar Charger,Clothing,11.7,-1.25,1.41,9.5,624,4.1,0
P1568,Solar-Powered Lantern,Electronics,40.81,-1.48,0.96,103.3,610,4.2,1
P1569,Solar Charger,Personal Care,28.56,-0.9,0.96,19.51,530,3.7,0
P1570,Solar-Powered Lantern,Personal Care,94.1,-0.91,1.27,76.79,286,4.9,0
P1571,Biodegradable Phone Case,Stationery,65.6,-1.11,1.35,53.66,404,4.6,0
P1572,Eco-Friendly Notebook,Household,59.43,-0.68,1.49,49.99,689,4.4,1
P1573,Solar Charger,Stationery,44.36,-1.21,1.03,78.78,216,4.5,1
P1574,Biodegradable Phone Case,Personal Care,34.9,-0.96,0.9,46.74,891,3.5,1
P1575,Organic Cotton T-Shirt,Clothing,78.61,-0.71,1.13,5.79,372,4.9,1
P1576,Reusable Water Bottle,Household,14.9,-0.99,1.3,20.26,158,4.6,0
P1577,Recycled Paper Planner,Clothing,61.09,-1.06,1.23,20,368,4.1,1
P1578,Bamboo Toothbrush,Clothing,96.31,-0.55,0.85,63.55,856,4.4,0
P1579,Organic Wool Socks,Clothing,57.75,-1.3,0.89,15.52,361,4.8,1
P1580,Reusable Water Bottle,Stationery,46.12,-1.24,1.23,102.32,864,3.4,0
P1581,Eco-Friendly Notebook,Electronics,67.73,-1.24,1.36,81.57,841,4.9,1
P1582,Biodegradable Phone Case,Household,25.44,-1.06,0.87,20.26,479,4.4,0
P1583,Recycled Paper Planner,Clothing,70.41,-1.09,1.36,64.05,914,3.5,0
P1584,Eco-Friendly Notebook,Household,27.7,-1.37,0.91,88.93,369,3.5,1
P1585,Eco-Friendly Notebook,Stationery,7.93,-0.88,0.95,42.23,250,4.1,0
P1586,Solar Charger,Electronics,56.36,-0.7,1.07,16.52,641,4.1,1
P1587,Organic Wool Socks,Electronics,70.59,-1.13,1.04,65.67,775,4.4,0
P1588,Organic Wool Socks,Electronics,23.87,-0.98,1.08,51.64,285,4.4,1
P1589,Eco-Friendly Notebook,Stationery,99.21,-1.09,1.12,77.87,522,3.8,1
P1590,Solar Charger,Household,88.31,-0.65,1.19,12.99,54,4.1,1
P1591,Organic Cotton T-Shirt,Electronics,44.3,-1.17,1.41,66.81,295,4.8,0
P1592,Solar Charger,Stationery,66.41,-0.93,1.42,31.71,188,4.8,1
P1593,Recycled Paper Planner,Clothing,57.22,-1.21,1.33,74.12,124,4,0
P1594,Biodegradable Phone Case,Electronics,16.28,-0.52,1.17,6.39,52,4.9,0
P1595,Organic Wool Socks,Personal Care,12.6,-0.57,1.2,65.6,528,4.2,0
P1596,Reusable Water Bottle,Electronics,24.01,-0.94,1.23,9.71,250,4.9,1
P1597,Solar Charger,Clothing,22.31,-1.22,1.21,60.92,917,3.3,0
P1598,Organic Wool Socks,Household,11.97,-1.12,1.08,100.9,494,4.5,0
P1599,Solar Charger,Household,24.46,-0.83,1.47,18.69,90,4.5,0
P1600,Biodegradable Phone Case,Household,90.59,-0.53,1.16,81.81,502,3.1,0
P1601,Solar-Powered Lantern,Personal Care,34.18,-1.38,0.85,67.29,470,3,1
P1602,Organic Cotton T-Shirt,Household,73.82,-1.13,1.14,41.42,510,5,0
P1603,Biodegradable Phone Case,Electronics,42.46,-1.01,1.22,38.06,410,3,0
P1604,Reusable Water Bottle,Household,61.17,-1.36,1.27,77.42,723,3.7,1
P1605,Solar-Powered Lantern,Electronics,88.88,-1.39,1,114.04,835,4.6,1
P1606,Bamboo Toothbrush,Clothing,74.48,-0.9,1.36,34.15,940,4.2,1
P1607,Solar-Powered Lantern,Personal Care,56.37,-1.37,0.98,59.44,339,4,1
P1608,Biodegradable Phone Case,Household,13.29,-1.31,1.12,57.88,458,4.3,0
P1609,Eco-Friendly Notebook,Household,60.91,-1.14,1.15,116.17,714,4.2,1
P1610,Solar Charger,Personal Care,62.84,-1.04,1.09,109.47,400,3.6,1
P1611,Compostable Trash Bags,Electronics,63.37,-0.9,0.93,57.16,705,4.9,0
P1612,Organic Wool Socks,Household,33.8,-1.33,1.46,5.05,939,4.5,0
P1613,Solar-Powered Lantern,Electronics,5.71,-1.37,1.25,22.86,77,4.6,1
P1614,Eco-Friendly Notebook,Electronics,45.83,-0.95,1.4,5.6,487,4.3,1
P1615,Organic Cotton T-Shirt,Household,38.81,-0.89,0.86,48.77,69,4.3,0
P1616,Compostable Trash Bags,Personal Care,18.35,-0.85,1.34,66,414,4.4,1
P1617,Recycled Paper Planner,Household,10.3,-0.55,1.4,86.12,680,3.3,0
P1618,Bamboo Toothbrush,Household,89.28,-0.96,1.21,55.25,492,4.2,0
P1619,Eco-Friendly Notebook,Stationery,80.39,-1.02,1.5,49.35,450,3.6,0
P1620,Recycled Paper Planner,Stationery,52.98,-1.37,1.47,109.3,876,3.5,1
P1621,Biodegradable Phone Case,Personal Care,71.95,-1.11,0.91,114.76,322,4.4,1
P1622,Reusable Water Bottle,Stationery,39.88,-1.17,1.27,118.91,370,4.8,0
P1623,Biodegradable Phone Case,Electronics,47,-0.92,1.32,65.77,424,4.2,0
P1624,Compostable Trash Bags,Electronics,29.58,-0.99,1.22,61.99,194,3.4,1
P1625,Bamboo Toothbrush,Personal Care,57.01,-0.93,1.5,94.9,665,3.5,0
P1626,Solar Charger,Stationery,66.15,-1.4,0.99,78.61,486,3.5,1
P1627,Compostable Trash Bags,Household,28.01,-1.25,1.09,42.94,312,3.5,1
P1628,Recycled Paper Planner,Stationery,9.96,-0.57,1.24,59.96,816,3.9,0
P1629,Organic Cotton T-Shirt,Clothing,93.76,-0.65,1.1,83.13,656,4.3,0
P1630,Eco-Friendly Notebook,Household,58.44,-1.19,0.8,56.75,919,4.9,0
P1631,Eco-Friendly Notebook,Electronics,37.05,-1.47,1.39,29.39,781,4.4,0
P1632,Eco-Friendly Notebook,Personal Care,29.34,-0.58,1.25,63.77,91,3.8,1
P1633,Reusable Water Bottle,Household,45.08,-1.47,1.04,55.32,659,4.3,0
P1634,Biodegradable Phone Case,Personal Care,50.72,-0.91,1.29,50.48,989,4.3,1
P1635,Organic Cotton T-Shirt,Clothing,80.13,-0.82,0.99,109.59,368,3.3,0
P1636,Compostable Trash Bags,Personal Care,12.09,-1.33,1.29,82.3,384,3.2,0
P1637,Solar-Powered Lantern,Household,14.9,-0.85,0.97,51.9,349,4.9,1
P1638,Organic Wool Socks,Personal Care,53.13,-0.89,0.84,90.01,679,3.5,0
P1639,Eco-Friendly Notebook,Personal Care,45.9,-0.88,0.81,95.66,846,4.8,0
P1640,Compostable Trash Bags,Personal Care,63.2,-1.44,1.2,86.59,944,4.4,0
P1641,Bamboo Toothbrush,Household,66.06,-1.45,0.97,112.9,737,3.9,1
P1642,Solar Charger,Personal Care,49.18,-1.15,1.02,94.51,443,3.7,1
P1643,Reusable Water Bottle,Stationery,57.16,-1.42,1.2,62.84,808,4.4,0
P1644,Compostable Trash Bags,Household,76.19,-1.23,1.09,42.33,539,4.1,0
P1645,Compostable Trash Bags,Electronics,92.88,-0.81,1.31,6.42,531,3.7,1
P1646,Compostable Trash Bags,Clothing,11.06,-1.34,1.27,87.52,443,3.5,1
P1647,Organic Wool Socks,Household,30.43,-0.54,1.43,53.18,655,4.4,1
P1648,Bamboo Toothbrush,Household,10.89,-1.07,1.37,8.83,263,3.1,0
P1649,Organic Wool Socks,Stationery,16.09,-1.03,0.97,116.16,604,4.6,0
P1650,Eco-Friendly Notebook,Personal Care,84.32,-1.34,0.96,41.66,127,4.7,0
P1651,Recycled Paper Planner,Electronics,48.11,-1.14,1.39,39.94,759,3.9,0
P1652,Bamboo Toothbrush,Clothing,80.29,-1.37,1.01,43.56,692,4.6,0
P1653,Compostable Trash Bags,Household,35.17,-1.31,1.05,80.46,478,3.5,0
P1654,Solar Charger,Clothing,24.92,-0.81,1.2,19.73,287,4,1
P1655,Solar-Powered Lantern,Personal Care,68.67,-1.47,0.93,10.84,400,4.1,0
P1656,Recycled Paper Planner,Stationery,38.93,-1.34,0.91,53.3,804,4.2,0
P1657,Compostable Trash Bags,Household,99.91,-0.79,1.08,41.06,318,4.3,0
P1658,Biodegradable Phone Case,Household,74.97,-0.86,1.47,71.05,256,3.3,1
P1659,Recycled Paper Planner,Clothing,5.27,-1.05,0.96,59.1,105,3.9,0
P1660,Organic Wool Socks,Clothing,60.27,-0.66,1.08,6.93,459,4,1
P1661,Biodegradable Phone Case,Electronics,71.34,-1.23,1.36,98.29,70,4.7,1
P1662,Compostable Trash Bags,Personal Care,46.4,-1.17,1.5,92.83,338,4.8,0
P1663,Reusable Water Bottle,Household,9.11,-1.02,1.03,14.35,898,3.9,0
P1664,Solar Charger,Personal Care,67.35,-1.33,0.82,31.56,819,4.9,1
P1665,Eco-Friendly Notebook,Electronics,63.72,-0.83,1.18,64.49,50,3.1,0
P1666,Bamboo Toothbrush,Clothing,64.4,-0.59,0.9,51.22,892,4,1
P1667,Organic Cotton T-Shirt,Personal Care,36.98,-0.94,1.44,68.28,227,4.7,1
P1668,Recycled Paper Planner,Personal Care,83.62,-1.4,1.28,117.71,575,3.3,0
P1669,Bamboo Toothbrush,Clothing,46.02,-1.08,1.08,33.39,948,4.8,0
P1670,Solar Charger,Stationery,87.96,-1.31,1.03,89.45,918,3.8,0
P1671,Compostable Trash Bags,Personal Care,93.9,-0.75,1.43,32.64,290,4.7,1
P1672,Organic Wool Socks,Stationery,62.89,-0.59,1.28,14.25,404,3.7,1
P1673,Organic Cotton T-Shirt,Electronics,19.66,-0.68,1.04,93.59,559,4,1
P1674,Compostable Trash Bags,Personal Care,26.96,-0.88,0.87,89.6,915,3,0
P1675,Recycled Paper Planner,Clothing,79.29,-0.67,1.39,101.26,828,4,1
P1676,Eco-Friendly Notebook,Personal Care,88.2,-0.57,1.17,79.95,755,4.8,1
P1677,Reusable Water Bottle,Electronics,58.06,-1,1.26,50.11,136,3,0
P1678,Biodegradable Phone Case,Clothing,64.96,-1.38,1.31,74.42,427,3.1,1
P1679,Reusable Water Bottle,Electronics,90.84,-0.94,1.21,105.77,94,4.9,1
P1680,Organic Cotton T-Shirt,Personal Care,13.63,-0.79,0.93,94.6,261,3,1
P1681,Biodegradable Phone Case,Electronics,19.28,-1.18,1.46,79.69,519,3.5,0
P1682,Solar Charger,Household,65.31,-1.12,1.5,77.19,673,4.3,1
P1683,Organic Wool Socks,Electronics,9.51,-0.73,1.1,27.11,71,3.8,1
P1684,Recycled Paper Planner,Electronics,77.27,-0.67,1.05,25.98,341,4.5,1
P1685,Recycled Paper Planner,Electronics,86.43,-0.51,1.44,60.44,732,3.7,1
P1686,Solar-Powered Lantern,Personal Care,85.53,-0.65,1.37,82.17,747,4.8,0
P1687,Organic Cotton T-Shirt,Stationery,72.35,-1.01,1.16,41.25,435,4.5,1
P1688,Organic Wool Socks,Electronics,82.36,-0.57,1.29,42.25,814,3.9,0
P1689,Compostable Trash Bags,Personal Care,57.02,-0.99,1.47,45.44,543,3.4,1
P1690,Biodegradable Phone Case,Stationery,76.67,-0.62,0.85,28.82,319,4.1,1
P1691,Eco-Friendly Notebook,Household,18.63,-1.17,1.15,112.32,432,4.2,0
P1692,Organic Wool Socks,Electronics,6.85,-0.57,1.25,55.89,399,3.7,0
P1693,Solar Charger,Household,57.44,-0.64,0.81,58.27,230,4.3,1
P1694,Biodegradable Phone Case,Personal Care,96,-1.11,1.45,76.31,314,3.6,1
P1695,Solar Charger,Stationery,94.64,-1.34,1.22,37.92,594,3.6,0
P1696,Recycled Paper Planner,Clothing,77.38,-0.85,1.34,52.91,240,3.4,1
P1697,Compostable Trash Bags,Electronics,25.18,-1.45,0.85,83.84,88,3.1,1
P1698,Biodegradable Phone Case,Personal Care,31.99,-0.64,0.9,41.51,413,3.3,0
P1699,Biodegradable Phone Case,Clothing,96.35,-1.5,1.29,28.35,610,4.7,0
P1700,Biodegradable Phone Case,Household,11.82,-1.48,0.96,47.05,321,3.9,1
P1701,Eco-Friendly Notebook,Personal Care,90.8,-1.28,1.18,7.99,367,3.5,1
P1702,Solar-Powered Lantern,Personal Care,33.48,-1.06,1.17,43.78,756,3,1
P1703,Recycled Paper Planner,Clothing,37.19,-1.36,1.44,115.61,173,4.8,0
P1704,Recycled Paper Planner,Personal Care,83.34,-0.91,1.39,37.68,53,3.2,1
P1705,Biodegradable Phone Case,Stationery,95.17,-0.81,1.14,111.85,214,3.3,1
P1706,Eco-Friendly Notebook,Electronics,83.09,-1.01,1.16,58.2,552,3.4,1
P1707,Compostable Trash Bags,Clothing,69.02,-0.59,0.99,102.24,544,4.2,0
P1708,Eco-Friendly Notebook,Electronics,97.7,-1.13,1.47,74.31,973,4.1,0
P1709,Reusable Water Bottle,Household,42.07,-1.4,0.95,34.04,376,4,0
P1710,Organic Cotton T-Shirt,Personal Care,49.06,-0.65,1.44,95.45,386,3.7,1
P1711,Organic Cotton T-Shirt,Clothing,31.59,-0.83,1.02,18.54,702,3.3,0
P1712,Organic Wool Socks,Electronics,86.48,-0.82,1.3,91.21,184,3.2,1
P1713,Eco-Friendly Notebook,Personal Care,47.69,-0.92,1.05,32.03,691,3.4,1
P1714,Solar-Powered Lantern,Electronics,95,-1.14,0.85,14.9,486,3.2,0
P1715,Reusable Water Bottle,Household,77.93,-1.38,1.24,24.33,805,3.3,0
P1716,Organic Cotton T-Shirt,Clothing,33.71,-0.98,1.48,56.53,648,3.5,1
P1717,Recycled Paper Planner,Clothing,24.89,-0.93,0.95,33.36,489,4.3,1
P1718,Solar Charger,Clothing,56.16,-0.75,1.05,100.56,195,5,1
P1719,Reusable Water Bottle,Clothing,28.44,-1.33,0.81,24.74,266,4.5,0
P1720,Solar-Powered Lantern,Household,8.41,-0.76,1.33,51.97,826,4.8,0
P1721,Organic Wool Socks,Clothing,82.17,-0.9,1.49,11.06,206,4.2,1
P1722,Reusable Water Bottle,Personal Care,60.8,-1.23,1.44,39.28,535,4.7,0
P1723,Organic Wool Socks,Stationery,75.83,-0.88,1.23,86.27,179,3.1,0
P1724,Solar-Powered Lantern,Stationery,70.91,-1.24,1.45,56.63,266,3.5,0
P1725,Solar Charger,Electronics,55.81,-0.58,1.4,109.29,910,4,1
P1726,Organic Wool Socks,Personal Care,44.97,-1.37,1.49,23.37,572,4.2,0
P1727,Eco-Friendly Notebook,Personal Care,54.58,-0.66,1.11,93.82,659,3.9,0
