Product_ID,Product_Name,Category,Base_Price,Demand_Elasticity,Seasonal_Factor,Competitor_Price,Inventory_Level,Customer_Rating,Green_Certification,Profit_Margin,Inventory_Risk,Adjusted_Elasticity,Competitor_Price_Difference,Green_Certification_Label
P1258,Organic Cotton T-Shirt,Personal Care,78.51,-1.19,1.18,26.76,395,3.5,0,-1.9338565022421523,4.2637340811599085,-4.165,-51.75,Non-Certified
P1259,Recycled Paper Planner,Electronics,45.09,-0.76,0.9,60.21,684,3.4,0,0.2511210762331838,16.85517853182524,-2.584,15.119999999999997,Non-Certified
P1261,Biodegradable Phone Case,Personal Care,75.72,-0.81,1.34,37.09,554,3.8,1,-1.041520625505527,5.460021603551182,-3.078,-38.629999999999995,Certified
P1262,Solar Charger,Household,89.5,-1.36,0.8,118.9,657,4.2,0,0.2472666105971405,9.175977653631284,-5.712000000000001,29.400000000000006,Non-Certified
P1263,Recycled Paper Planner,Household,14.97,-0.56,0.89,86.01,234,4.8,0,0.8259504708754796,17.56321632028101,-2.688,71.04,Non-Certified
P1264,Recycled Paper Planner,Clothing,61.08,-1.08,1.0,105.59,106,4.9,0,0.4215361303153708,1.7354289456450558,-5.292000000000001,44.510000000000005,Non-Certified
P1265,Compostable Trash Bags,Stationery,55.6,-1.29,1.06,55.24,877,3.3,0,-0.006517016654598107,14.880548391475497,-4.257,-0.35999999999999943,Non-Certified
P1266,Solar Charger,Household,8.02,-1.01,1.48,53.98,301,4.0,1,0.8514264542423119,25.358900047179354,-4.04,45.959999999999994,Certified
P1267,Eco-Friendly Notebook,Personal Care,74.59,-1.15,1.35,56.84,724,3.2,1,-0.3122800844475721,7.189922191933184,-3.6799999999999997,-17.75,Certified
P1268,Compostable Trash Bags,Household,48.99,-1.33,1.36,38.17,989,4.3,1,-0.2834686926905947,14.84396575531621,-5.719,-10.82,Certified
P1269,Reusable Water Bottle,Clothing,54.04,-1.42,1.45,38.24,544,3.3,0,-0.41317991631799156,6.9424947037954015,-4.686,-15.799999999999997,Non-Certified
P1270,Bamboo Toothbrush,Clothing,76.33,-1.04,1.1,85.01,166,3.4,1,0.10210563463121992,1.9770613246310873,-3.536,8.680000000000007,Certified
P1271,Solar Charger,Household,13.9,-0.65,1.35,107.84,407,4.2,1,0.8711053412462908,21.68931521449507,-2.7300000000000004,93.94,Certified
P1272,Organic Cotton T-Shirt,Stationery,44.14,-0.77,1.09,60.15,382,3.2,1,0.2661679135494597,7.939708101412103,-2.4640000000000004,16.009999999999998,Certified
P1273,Eco-Friendly Notebook,Electronics,52.2,-0.92,1.37,78.36,88,4.3,1,0.33384379785604895,1.2305282881673516,-3.956,26.159999999999997,Certified
P1274,Eco-Friendly Notebook,Personal Care,15.91,-0.75,1.45,29.66,257,4.6,1,0.46358732299393124,11.140250113786603,-3.4499999999999997,13.75,Certified
P1275,Eco-Friendly Notebook,Personal Care,80.86,-1.43,0.85,69.34,510,4.0,0,-0.16613787135852315,7.420232500618353,-5.72,-11.519999999999996,Non-Certified
P1276,Recycled Paper Planner,Clothing,63.19,-0.55,1.36,30.64,164,4.3,1,-1.0623368146214098,1.908343650801039,-2.365,-32.55,Certified
P1277,Solar Charger,Household,62.59,-0.95,1.29,54.31,402,4.1,0,-0.15245811084514824,4.9788769288503625,-3.8949999999999996,-8.280000000000001,Non-Certified
P1278,Eco-Friendly Notebook,Electronics,71.58,-1.48,1.47,80.11,678,3.1,0,0.1064785919360879,6.443482673874244,-4.588,8.530000000000001,Non-Certified
P1279,Compostable Trash Bags,Electronics,63.4,-1.22,1.14,59.75,779,3.3,0,-0.06108786610878659,10.778128286014722,-4.026,-3.6499999999999986,Non-Certified
P1280,Solar-Powered Lantern,Stationery,53.68,-0.87,1.41,117.32,920,4.9,0,0.5424480054551654,12.155034826817177,-4.263,63.63999999999999,Non-Certified
P1281,Compostable Trash Bags,Electronics,74.61,-0.54,1.42,81.99,775,3.1,1,0.09001097694840829,7.315033479256454,-1.6740000000000002,7.3799999999999955,Certified
P1282,Compostable Trash Bags,Personal Care,63.09,-1.06,1.15,61.07,498,4.1,1,-0.033076797118061295,6.863900432094937,-4.346,-2.020000000000003,Certified
P1283,Recycled Paper Planner,Personal Care,60.59,-1.49,0.93,111.11,592,4.6,0,0.45468454684546844,10.506009899074867,-6.853999999999999,50.519999999999996,Non-Certified
P1284,Compostable Trash Bags,Household,30.85,-0.64,0.81,53.37,519,4.8,1,0.4219599025669851,20.769553994837622,-3.072,22.519999999999996,Certified
P1285,Biodegradable Phone Case,Household,99.92,-0.78,0.8,85.59,672,3.4,1,-0.16742610118004436,8.406725380304243,-2.652,-14.329999999999998,Certified
P1286,Solar-Powered Lantern,Stationery,43.97,-1.39,1.27,71.55,509,4.6,0,0.38546470999301186,9.115019367177693,-6.393999999999999,27.58,Non-Certified
P1287,Solar Charger,Stationery,30.45,-0.84,0.89,115.09,710,4.0,0,0.7354244504300982,26.19877862032066,-3.36,84.64,Non-Certified
P1288,Recycled Paper Planner,Clothing,70.11,-0.9,1.23,38.95,447,4.8,1,-0.7999999999999998,5.1834921430087215,-4.32,-31.159999999999997,Certified
P1289,Bamboo Toothbrush,Personal Care,91.06,-1.32,0.93,116.12,707,3.7,0,0.21581122976231487,8.34850706966221,-4.884,25.060000000000002,Non-Certified
P1290,Solar-Powered Lantern,Stationery,46.04,-0.95,1.37,116.39,447,4.3,1,0.6044333705644814,7.086823897975102,-4.085,70.35,Certified
P1291,Recycled Paper Planner,Personal Care,59.23,-0.91,0.83,95.87,516,4.3,1,0.3821842077813707,10.496146327670974,-3.913,36.64000000000001,Certified
P1292,Solar-Powered Lantern,Personal Care,21.57,-1.31,0.97,106.37,293,4.1,1,0.7972172605057818,14.00379488503028,-5.3709999999999996,84.80000000000001,Certified
P1293,Solar-Powered Lantern,Clothing,42.93,-0.87,1.24,49.93,401,3.1,0,0.14019627478469857,7.532893006619929,-2.697,7.0,Non-Certified
P1294,Bamboo Toothbrush,Stationery,87.84,-1.31,1.06,77.57,882,4.0,1,-0.13239654505607854,9.472626043922052,-5.24,-10.27000000000001,Certified
P1295,Eco-Friendly Notebook,Electronics,73.95,-0.57,1.38,41.42,781,4.2,0,-0.7853693867696765,7.653036226984547,-2.3939999999999997,-32.53,Non-Certified
P1297,Reusable Water Bottle,Electronics,9.34,-1.22,1.31,83.58,63,3.3,1,0.8882507776980139,5.148993902937378,-4.026,74.24,Certified
P1298,Eco-Friendly Notebook,Stationery,45.59,-0.55,1.37,114.95,834,3.5,0,0.6033927794693345,13.352909060925448,-1.9250000000000003,69.36,Non-Certified
P1299,Organic Wool Socks,Household,48.4,-1.34,1.5,15.85,617,4.8,1,-2.0536277602523656,8.498622589531681,-6.432,-32.55,Certified
P1300,Solar Charger,Personal Care,69.58,-1.36,1.12,34.15,988,3.1,0,-1.0374816983894584,12.678109473165522,-4.216,-35.43,Non-Certified
P1301,Solar-Powered Lantern,Household,32.63,-1.18,1.11,99.65,294,3.0,1,0.6725539387857502,8.117219272597758,-3.54,67.02000000000001,Certified
P1302,Organic Cotton T-Shirt,Clothing,16.28,-1.21,1.42,78.96,599,4.9,1,0.7938196555217831,25.910994220853375,-5.929,62.67999999999999,Certified
P1304,Biodegradable Phone Case,Clothing,87.08,-1.35,1.29,110.48,239,3.6,0,0.21180304127443886,2.1275989645091564,-4.86,23.400000000000006,Non-Certified
P1306,Reusable Water Bottle,Electronics,29.13,-1.06,1.17,105.52,940,4.9,0,0.7239385898407885,27.580460124229436,-5.194000000000001,76.39,Non-Certified
P1307,Recycled Paper Planner,Household,48.33,-1.11,1.41,41.27,117,4.2,1,-0.17106857281318136,1.716919582128188,-4.662000000000001,-7.059999999999995,Certified
P1309,Bamboo Toothbrush,Stationery,64.55,-1.34,0.97,39.24,238,3.1,0,-0.6450050968399591,3.8010972074712326,-4.154000000000001,-25.309999999999995,Non-Certified
P1310,Eco-Friendly Notebook,Stationery,94.58,-1.29,1.42,30.29,537,5.0,1,-2.122482667547045,3.998403616879965,-6.45,-64.28999999999999,Certified
P1311,Compostable Trash Bags,Stationery,81.18,-0.73,1.3,25.6,841,4.5,1,-2.1710937500000003,7.968995773873822,-3.285,-55.580000000000005,Certified
P1312,Reusable Water Bottle,Personal Care,83.39,-1.33,1.04,58.55,715,4.9,0,-0.4242527754056363,8.244393812207699,-6.517000000000001,-24.840000000000003,Non-Certified
P1313,Eco-Friendly Notebook,Stationery,48.4,-1.38,1.44,96.19,109,3.8,1,0.4968291922237239,1.5639348025711663,-5.244,47.79,Certified
P1314,Organic Wool Socks,Clothing,53.54,-0.76,1.21,85.02,799,4.3,1,0.3702658198071042,12.333406397317832,-3.268,31.479999999999997,Certified
P1315,Compostable Trash Bags,Household,36.99,-0.68,1.44,48.79,481,4.3,1,0.24185283869645413,9.03021837733922,-2.924,11.799999999999997,Certified
P1316,Solar Charger,Personal Care,26.5,-0.61,1.43,78.63,52,4.1,1,0.6629785069311968,1.37221269296741,-2.501,52.129999999999995,Certified
P1317,Eco-Friendly Notebook,Personal Care,78.04,-1.39,1.12,24.72,81,3.6,1,-2.1569579288025893,0.9267225598594127,-5.004,-53.32000000000001,Certified
P1318,Bamboo Toothbrush,Household,94.67,-1.35,0.94,41.33,842,3.4,0,-1.2905879506411808,9.461758538619032,-4.59,-53.34,Non-Certified
P1319,Reusable Water Bottle,Household,47.33,-1.2,1.04,63.88,646,4.0,0,0.259079524107702,13.123892798517772,-4.8,16.550000000000004,Non-Certified
P1320,Organic Cotton T-Shirt,Clothing,67.41,-0.64,1.06,35.45,325,3.5,1,-0.9015514809590971,4.5483425839624045,-2.24,-31.959999999999994,Certified
P1321,Organic Wool Socks,Stationery,10.09,-1.26,1.0,13.04,215,4.6,1,0.22622699386503065,21.308225966303272,-5.795999999999999,2.9499999999999993,Certified
P1322,Solar-Powered Lantern,Clothing,55.84,-1.13,0.96,37.36,578,4.1,1,-0.4946466809421843,10.782294651384909,-4.632999999999999,-18.480000000000004,Certified
P1324,Organic Cotton T-Shirt,Stationery,76.26,-1.06,1.49,115.92,419,3.4,1,0.3421325051759834,3.6874908692797685,-3.604,39.66,Certified
P1325,Eco-Friendly Notebook,Stationery,83.48,-0.59,1.47,55.84,653,3.7,0,-0.4949856733524355,5.321246850441183,-2.183,-27.64,Non-Certified
P1326,Solar Charger,Household,38.16,-1.35,1.11,76.07,667,3.9,0,0.4983567766530827,15.746878954426125,-5.265000000000001,37.91,Non-Certified
P1327,Compostable Trash Bags,Household,95.04,-0.68,1.05,71.46,66,3.5,0,-0.32997481108312365,0.6613756613756613,-2.3800000000000003,-23.580000000000013,Non-Certified
P1328,Solar-Powered Lantern,Personal Care,33.56,-1.26,1.42,50.06,459,3.7,0,0.32960447463044346,9.631687622756802,-4.662,16.5,Non-Certified
P1329,Solar Charger,Household,33.02,-0.82,1.38,57.47,137,3.4,0,0.42543935966591256,3.006522178038782,-2.788,24.449999999999996,Non-Certified
P1330,Biodegradable Phone Case,Household,98.59,-1.14,1.49,43.94,126,4.4,1,-1.243741465634957,0.8577315994447889,-5.016,-54.650000000000006,Certified
P1331,Solar-Powered Lantern,Electronics,22.43,-0.89,1.49,18.71,729,4.5,0,-0.19882415820416882,21.812828576301516,-4.005,-3.719999999999999,Non-Certified
P1333,Solar Charger,Clothing,73.86,-1.36,1.44,66.31,618,4.9,1,-0.11385914643341874,5.810542467731746,-6.664000000000001,-7.549999999999997,Certified
P1334,Bamboo Toothbrush,Household,55.89,-0.9,1.35,94.01,249,3.7,0,0.40548877778959685,3.3001331981471536,-3.33,38.120000000000005,Non-Certified
P1335,Organic Wool Socks,Clothing,84.85,-0.92,1.04,33.44,305,3.8,0,-1.5373803827751196,3.456325642536603,-3.496,-51.41,Non-Certified
P1336,Eco-Friendly Notebook,Clothing,33.85,-1.06,0.86,22.53,167,4.0,1,-0.5024411895250777,5.736663117034798,-4.24,-11.32,Certified
P1337,Solar-Powered Lantern,Personal Care,87.21,-0.56,1.1,117.79,369,3.4,0,0.2596145682995162,3.8465146824279954,-1.9040000000000001,30.580000000000013,Non-Certified
P1338,Organic Wool Socks,Personal Care,72.68,-1.35,1.1,50.93,913,4.7,1,-0.4270567445513451,11.419922949917446,-6.345000000000001,-21.750000000000007,Certified
P1340,Organic Cotton T-Shirt,Electronics,31.27,-1.16,0.94,71.98,462,4.9,1,0.5655737704918034,15.717600310269514,-5.684,40.71000000000001,Certified
P1342,Biodegradable Phone Case,Stationery,88.34,-0.59,1.31,94.13,715,3.9,0,0.061510676723679936,6.178418912356319,-2.3009999999999997,5.789999999999992,Non-Certified
P1344,Bamboo Toothbrush,Stationery,79.98,-1.16,0.95,104.46,511,4.8,0,0.23434807581849504,6.725365551914295,-5.568,24.47999999999999,Non-Certified
P1345,Bamboo Toothbrush,Clothing,84.45,-0.74,1.42,110.32,851,4.6,0,0.23449963741841906,7.096456774989785,-3.404,25.86999999999999,Non-Certified
P1346,Solar-Powered Lantern,Household,56.49,-0.56,0.99,99.97,618,4.5,1,0.4349304791437431,11.050494321869786,-2.5200000000000005,43.48,Certified
P1347,Solar-Powered Lantern,Household,41.1,-1.16,0.81,87.38,637,3.1,0,0.5296406500343328,19.134300561713374,-3.5959999999999996,46.279999999999994,Non-Certified
P1348,Biodegradable Phone Case,Stationery,66.09,-0.9,1.01,91.74,79,4.3,1,0.2795945062132112,1.1835046418849784,-3.87,25.64999999999999,Certified
P1349,Biodegradable Phone Case,Personal Care,30.27,-0.68,1.22,19.84,502,3.6,0,-0.5257056451612903,13.593505445525787,-2.4480000000000004,-10.43,Non-Certified
P1350,Organic Cotton T-Shirt,Stationery,68.17,-0.92,0.9,62.3,322,3.8,1,-0.09422150882825048,5.248317115707463,-3.496,-5.8700000000000045,Certified
P1351,Biodegradable Phone Case,Personal Care,83.39,-1.38,1.15,100.68,832,4.8,0,0.17173222089789436,8.6758395595343,-6.624,17.290000000000006,Non-Certified
P1352,Reusable Water Bottle,Personal Care,34.71,-0.96,0.81,89.02,854,3.6,1,0.6100876207593798,30.375136492489798,-3.456,54.309999999999995,Certified
P1353,Bamboo Toothbrush,Household,46.87,-1.41,1.24,85.41,908,3.2,0,0.45123521835850605,15.623171848007875,-4.512,38.54,Non-Certified
P1354,Organic Wool Socks,Clothing,29.36,-1.25,1.19,67.36,651,3.4,0,0.5641330166270784,18.63279371694182,-4.25,38.0,Non-Certified
P1355,Organic Cotton T-Shirt,Stationery,26.07,-1.27,1.46,112.12,313,4.3,0,0.7674812700677845,8.223381727803439,-5.460999999999999,86.05000000000001,Non-Certified
P1356,Compostable Trash Bags,Stationery,48.26,-1.04,1.32,110.56,97,3.8,1,0.5634949348769899,1.5226864584510669,-3.952,62.300000000000004,Certified
P1358,Compostable Trash Bags,Electronics,35.13,-1.1,1.33,62.63,700,4.1,0,0.43908669966469743,14.981946754161235,-4.51,27.5,Non-Certified
P1360,Eco-Friendly Notebook,Electronics,86.03,-1.07,1.02,79.59,749,3.2,1,-0.08091468777484605,8.53555417284896,-3.4240000000000004,-6.439999999999998,Certified
P1361,Organic Wool Socks,Household,31.87,-0.9,0.94,30.66,542,3.5,1,-0.03946510110893675,18.09211624351588,-3.15,-1.2100000000000009,Certified
P1362,Solar Charger,Household,49.99,-1.33,0.95,105.43,332,3.1,1,0.525846533244807,6.990871858582243,-4.123,55.440000000000005,Certified
P1363,Biodegradable Phone Case,Stationery,64.11,-1.36,1.25,86.13,916,3.8,0,0.255660048763497,11.430354078926845,-5.168,22.019999999999996,Non-Certified
P1364,Recycled Paper Planner,Electronics,82.7,-1.37,1.12,97.57,613,4.6,1,0.15240340268525152,6.61815512178269,-6.302,14.86999999999999,Certified
P1365,Solar Charger,Clothing,94.25,-0.72,1.49,80.93,581,4.5,0,-0.16458667984678108,4.137218948605201,-3.2399999999999998,-13.319999999999993,Non-Certified
P1366,Solar Charger,Electronics,11.72,-0.82,1.03,57.89,353,4.3,0,0.7975470720331663,29.24218827661619,-3.526,46.17,Non-Certified
P1367,Solar Charger,Electronics,70.99,-0.65,1.09,25.8,286,3.5,1,-1.7515503875968992,3.6960884786718897,-2.275,-45.19,Certified
P1370,Eco-Friendly Notebook,Personal Care,66.04,-1.46,1.35,94.34,232,5.0,0,0.2999788000847996,2.6022388227112634,-7.3,28.299999999999997,Non-Certified
P1371,Recycled Paper Planner,Household,73.19,-0.94,1.15,32.53,991,3.3,1,-1.2499231478635104,11.774000962355275,-3.102,-40.66,Certified
P1372,Organic Cotton T-Shirt,Clothing,69.93,-1.39,1.5,117.55,204,4.3,0,0.4051042109740535,1.9448019448019447,-5.976999999999999,47.61999999999999,Non-Certified
P1373,Compostable Trash Bags,Personal Care,72.55,-0.7,1.09,49.34,787,4.5,0,-0.47040940413457627,9.952010318729887,-3.15,-23.209999999999994,Non-Certified
P1374,Solar-Powered Lantern,Clothing,60.21,-0.8,1.46,80.81,873,4.4,0,0.25491894567504025,9.930994942359277,-3.5200000000000005,20.6,Non-Certified
P1375,Compostable Trash Bags,Household,89.99,-1.08,1.08,34.11,187,4.5,1,-1.6382292582820286,1.9240820996571635,-4.86,-55.879999999999995,Certified
P1376,Bamboo Toothbrush,Clothing,80.95,-1.13,1.0,35.44,262,4.8,1,-1.2841422121896164,3.2365657813465103,-5.4239999999999995,-45.510000000000005,Certified
P1377,Solar Charger,Household,58.65,-1.29,1.1,47.2,889,4.2,1,-0.24258474576271177,13.779741145470046,-5.418,-11.449999999999996,Certified
P1378,Recycled Paper Planner,Household,25.25,-0.58,1.14,15.64,865,4.1,1,-0.6144501278772377,30.050373458398475,-2.3779999999999997,-9.61,Certified
P1379,Reusable Water Bottle,Clothing,28.28,-1.46,1.01,13.12,551,4.9,0,-1.155487804878049,19.290825829400475,-7.154,-15.160000000000002,Non-Certified
P1380,Eco-Friendly Notebook,Stationery,52.09,-1.18,1.08,114.43,185,3.8,0,0.5447872061522328,3.28846796498937,-4.484,62.34,Non-Certified
P1381,Solar-Powered Lantern,Household,83.65,-0.74,1.1,93.5,235,3.9,1,0.10534759358288764,2.5539314242243107,-2.886,9.849999999999994,Certified
P1382,Recycled Paper Planner,Household,58.15,-0.96,1.16,119.68,273,3.9,1,0.5141209893048129,4.047202538025914,-3.7439999999999998,61.53000000000001,Certified
P1384,Recycled Paper Planner,Stationery,52.04,-0.79,1.34,63.1,613,4.9,0,0.1752773375594295,8.790597359092315,-3.8710000000000004,11.060000000000002,Non-Certified
P1385,Solar Charger,Stationery,93.7,-0.51,1.47,34.79,91,3.2,0,-1.693302673181949,0.6606698175534889,-1.6320000000000001,-58.910000000000004,Non-Certified
P1386,Solar Charger,Clothing,87.9,-1.28,1.43,75.42,52,4.9,0,-0.16547334924423235,0.4136932464577516,-6.272,-12.480000000000004,Non-Certified
P1387,Biodegradable Phone Case,Personal Care,96.41,-1.24,0.94,44.44,851,4.1,0,-1.1694419441944195,9.390303380729907,-5.084,-51.97,Non-Certified
P1388,Biodegradable Phone Case,Clothing,5.84,-1.4,1.06,68.52,188,3.7,0,0.9147694103911266,30.369604548979062,-5.18,62.67999999999999,Non-Certified
P1390,Compostable Trash Bags,Household,71.65,-0.51,1.2,89.51,378,3.3,1,0.19953077868394592,4.396371249127704,-1.6829999999999998,17.86,Certified
P1393,Bamboo Toothbrush,Clothing,46.62,-0.75,0.92,21.16,864,3.6,0,-1.2032136105860112,20.144367970454926,-2.7,-25.459999999999997,Non-Certified
P1395,Compostable Trash Bags,Stationery,29.14,-0.63,1.13,26.08,803,4.6,1,-0.11733128834355838,24.386392210931668,-2.8979999999999997,-3.0600000000000023,Certified
P1396,Organic Wool Socks,Household,32.96,-1.23,1.39,84.51,851,4.4,0,0.6099869837889007,18.574945868547882,-5.412,51.550000000000004,Non-Certified
P1397,Organic Cotton T-Shirt,Household,48.18,-1.45,1.21,42.48,397,3.8,0,-0.13418079096045205,6.8098624647928405,-5.51,-5.700000000000003,Non-Certified
P1398,Eco-Friendly Notebook,Household,19.63,-0.96,1.19,7.1,456,4.8,0,-1.7647887323943663,19.5207986403935,-4.608,-12.53,Non-Certified
P1399,Recycled Paper Planner,Stationery,51.85,-0.83,0.85,103.05,883,3.6,0,0.49684619116933526,20.03516932327415,-2.988,51.199999999999996,Non-Certified
P1400,Eco-Friendly Notebook,Clothing,58.72,-0.82,1.26,81.9,536,4.2,0,0.2830280830280831,7.244496345313784,-3.444,23.180000000000007,Non-Certified
P1401,Eco-Friendly Notebook,Electronics,58.59,-0.78,1.35,115.42,294,3.1,1,0.492375671460752,3.7169786273728924,-2.418,56.83,Certified
P1402,Solar Charger,Clothing,61.18,-1.42,1.5,47.13,866,4.0,0,-0.29811160619562904,9.436635065925683,-5.68,-14.049999999999997,Non-Certified
P1403,Bamboo Toothbrush,Household,47.76,-1.47,1.04,60.96,776,3.6,0,0.21653543307086617,15.622986728514366,-5.292,13.200000000000003,Non-Certified
P1404,Solar Charger,Clothing,54.57,-1.05,1.07,87.43,441,3.4,0,0.37584353196843195,7.5526760621271825,-3.57,32.86000000000001,Non-Certified
P1405,Eco-Friendly Notebook,Clothing,21.67,-1.05,1.02,68.3,135,4.6,0,0.682723279648609,6.107657645430114,-4.83,46.629999999999995,Non-Certified
P1406,Eco-Friendly Notebook,Stationery,54.83,-1.05,0.96,88.0,293,4.2,1,0.3769318181818182,5.56644780837741,-4.41,33.17,Certified
P1408,Solar Charger,Personal Care,50.82,-0.82,1.25,105.23,273,3.5,0,0.5170578732300675,4.297520661157025,-2.8699999999999997,54.410000000000004,Non-Certified
P1409,Biodegradable Phone Case,Electronics,7.31,-1.02,1.24,85.6,156,4.2,1,0.9146028037383177,17.21018489916597,-4.284000000000001,78.28999999999999,Certified
P1410,Compostable Trash Bags,Clothing,67.86,-1.18,0.85,40.95,423,3.2,1,-0.657142857142857,7.3334373537213295,-3.776,-26.909999999999997,Certified
P1412,Organic Wool Socks,Household,65.32,-0.51,0.95,102.72,385,3.2,0,0.3640965732087228,6.204273697102525,-1.6320000000000001,37.400000000000006,Non-Certified
P1414,Recycled Paper Planner,Electronics,20.52,-1.36,1.49,81.89,88,4.4,0,0.7494199535962878,2.878187265329618,-5.984000000000001,61.370000000000005,Non-Certified
P1415,Bamboo Toothbrush,Personal Care,30.09,-1.32,0.85,90.75,915,3.7,0,0.6684297520661157,35.77502785760366,-4.884,60.66,Non-Certified
P1416,Solar-Powered Lantern,Household,19.45,-0.73,1.38,57.76,682,4.8,1,0.6632617728531857,25.408889385641373,-3.504,38.31,Certified
P1417,Reusable Water Bottle,Personal Care,59.43,-0.95,1.46,61.56,618,4.6,0,0.0346003898635478,7.122457870315947,-4.369999999999999,2.1300000000000026,Non-Certified
